"Site"	"n"	"L"	"C"	"Modularity"	"Mean_trophic_level"	"Mean_Omnivory_Index"	"Richesse_spe"	"Links_per_species"	"indegree"	"outdegree"	"Percentage_basal"	"Percentage_top"	"Percentage_intermediate"	"Omnivory"	"S_Top"	"S_intermediate"	"S_Basal"	"Distance"	"NEAR_FC"	"Perimetre"	"Surface"	"centroide_x"	"centroide_y"	"Acilius spp."	"Aeshnidae"	"Anguille"	"Anisoptere"	"Asellus aquaticus"	"Bivalve"	"Breme spp."	"Brochet"	"Carassin"	"Carpe"	"Chironomide"	"Colymbetes spp."	"Corises"	"Crapaud commun"	"Crevette spp."	"Culicidae"	"Cybister spp."	"Dytique"	"Dytiscus spp."	"Ecrevisse de Louisiane"	"Ephemere"	"Epinoche"	"Epinochette"	"Gambusie"	"Gammare spp."	"Gardon"	"Gasteropode spp."	"Gerridae"	"Glossiphonie"	"Graphoderus spp."	"Grenouille agile"	"Grenouille verte"	"Gyrinidae"	"Hirudinea"	"Hydrochara spp."	"Hydrometridae"	"Hydrophilidae"	"Hygrobia hermanni"	"Libellulidae"	"Limnee"	"Naucoridae"	"Nepidae"	"Notonecta glauca"	"Pelodyte ponctue"	"Perche-soleil"	"Perche franche"	"Physe"	"Poisson-chat"	"Potamogyrus spp."	"Rainette verte"	"Ranatre"	"Rotengle"	"Salamandre tachetee"	"Tanche"	"Trichoptere"	"Triton marbre"	"Triton palme"	"Zygoptere"	"Phytoplankton"	"Zooplankton"	"Detritus"	"Macrophyte"
"101"	"53"	10	39	0.39	0	2.25579399141631	0.468061156120841	10	3.9	3.9	3.9	0.3	0	0.7	0.6	0	7	3	908.925573558	"Mes_Marais"	78.1945812575	316.163170958	297465.975563	6710988.11195	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"
"102"	"54"	10	37	0.37	0	2.14166666666667	0.380605158730159	10	3.7	3.7	3.7	0.3	0	0.7	0.6	0	7	3	1031.81174949	"Mes_Marais"	51.9865146317	115.491673821	297566.320132	6710909.66886	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"103"	"55"	7	14	0.285714285714286	0.201183431952663	1.61180124223603	0.23345373120893	7	2	2	2	0.428571428571429	0	0.571428571428571	0.285714285714286	0	4	3	1062.71964096	"Mes_Marais"	48.751961926	122.125127833	297607.277329	6710946.96333	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"104"	"56"	24	271	0.470486111111111	0.0103478523066802	3.42245656584013	0.920973878051301	24	11.2916666666667	11.2916666666667	11.2916666666667	0.125	0.0416666666666667	0.833333333333333	0.708333333333333	1	20	3	1069.10047091	"Briere_Marais"	34.175134737	68.4973671208	298219.466761	6711359.3186	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"105"	"57"	11	52	0.429752066115702	0	2.65340909090909	0.635592736015912	11	4.72727272727273	4.72727272727273	4.72727272727273	0.272727272727273	0	0.727272727272727	0.636363636363636	0	8	3	757.37618984	"Mes_Marais"	35.6441190547	79.1634058208	297346.839189	6711372.23897	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"106"	"58"	19	171	0.473684210526316	0	3.35646943936418	0.872640133304068	19	9	9	9	0.157894736842105	0.0526315789473684	0.789473684210526	0.789473684210526	1	15	3	898.781676796	"Mes_Marais"	69.3918340814	376.940113283	297355.250829	6710770.40555	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"107"	"59"	7	17	0.346938775510204	0	1.8127600554785	0.372115993159447	7	2.42857142857143	2.42857142857143	2.42857142857143	0.428571428571429	0	0.571428571428571	0.428571428571429	0	4	3	1149.27091896	"Briere_Marais"	79.2115506858	222.364777429	297703.948635	6710828.30023	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"108"	"6"	14	91	0.464285714285714	0	2.93181818181819	0.670629919788947	14	6.5	6.5	6.5	0.214285714285714	0	0.785714285714286	0.714285714285714	0	11	3	380.315745496	"Mes_Marais"	73.5952305316	349.261375471	295620.053651	6710156.43159	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"109"	"60"	10	36	0.36	0	2.71551724137931	0.660027744748315	10	3.6	3.6	3.6	0.3	0.1	0.6	0.6	1	6	3	1067.9081194	"Mes_Marais"	29.6693355889	55.4036880304	297583.853718	6710863.0362	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"110"	"61"	11	52	0.429752066115702	0	2.69318181818182	0.621044585237294	11	4.72727272727273	4.72727272727273	4.72727272727273	0.272727272727273	0	0.727272727272727	0.636363636363636	0	8	3	1066.5188458	"Briere_Marais"	33.2435120119	57.4431986607	297775.700531	6710763.56382	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"
"111"	"62"	21	215	0.487528344671202	0.0346930280957336	3.28192164546978	0.829303476675382	21	10.2380952380952	10.2380952380952	10.2380952380952	0.142857142857143	0	0.857142857142857	0.714285714285714	0	18	3	989.919038608	"Briere_Marais"	45.273387008	137.373042877	297417.786908	6709857.10671	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"112"	"63"	12	68	0.472222222222222	0	2.87962962962963	0.821602080475537	12	5.66666666666667	5.66666666666667	5.66666666666667	0.25	0	0.75	0.583333333333333	0	9	3	689.875676966	"Briere_Marais"	95.7567111125	415.770899514	297771.878085	6709646.18382	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"113"	"64"	16	125	0.48828125	0	2.9370308282726	0.673550001455268	16	7.8125	7.8125	7.8125	0.1875	0	0.8125	0.6875	0	13	3	862.568951022	"Briere_Marais"	99.7470090934	651.12505977	297892.36236	6710164.94959	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"114"	"65"	12	51	0.354166666666667	0	2.10727611940298	0.27619496545826	12	4.25	4.25	4.25	0.25	0	0.75	0.583333333333333	0	9	3	872.129513963	"Briere_Marais"	99.2310173113	601.04538896	297860.023429	6710092.51703	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"115"	"66"	30	439	0.487777777777778	0.0134350526600054	3.39112296562854	0.873299129818993	30	14.6333333333333	14.6333333333333	14.6333333333333	0.1	0	0.9	0.766666666666667	0	27	3	68.7247155918	"Briere_Marais"	43.7826158546	143.927685417	298882.429243	6710282.62009	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"116"	"67"	12	62	0.430555555555556	0.0757166035694971	2.96649484536082	0.802822609895624	12	5.16666666666667	5.16666666666667	5.16666666666667	0.25	0	0.75	0.583333333333333	0	9	3	831.323307902	"Briere_Marais"	39.3909699863	98.9014684285	298042.385273	6710797.72439	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"117"	"68"	15	113	0.502222222222222	0	3.19166666666667	0.83404093013468	15	7.53333333333333	7.53333333333333	7.53333333333333	0.2	0	0.8	0.666666666666667	0	12	3	779.174654327	"Briere_Marais"	129.760197571	1001.72079855	298024.026455	6710627.77834	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"118"	"69"	24	333	0.578125	0	3.98650902171869	1.28855532807089	24	13.875	13.875	13.875	0.125	0	0.875	0.833333333333333	0	21	3	706.53743438	"Briere_Marais"	58.5227619816	166.19707181	298077.740347	6710213.59012	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"119"	"7"	8	22	0.34375	0	2.1875	0.534375	8	2.75	2.75	2.75	0.125	0	0.625	0.5	0	5	1	547.663477557	"Mes_Marais"	50.3001764603	133.131377587	295446.279038	6709586.89463	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"120"	"70"	32	478	0.466796875	0.00535116007187175	3.42757668865256	0.878031836920641	32	14.9375	14.9375	14.9375	0.09375	0	0.90625	0.75	0	29	3	623.03914887	"Briere_Marais"	92.03843613	525.493358511	298220.588754	6710706.87176	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"121"	"71"	15	102	0.453333333333333	0	2.81111111111111	0.595585913374376	15	6.8	6.8	6.8	0.2	0	0.8	0.733333333333333	0	12	3	598.242503718	"Briere_Marais"	45.8824087535	134.955653388	298300.094724	6710785.94881	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"122"	"72"	12	52	0.361111111111111	0.0633270321361059	2.16782407407407	0.297725194330132	12	4.33333333333333	4.33333333333333	4.33333333333333	0.25	0	0.75	0.583333333333333	0	9	3	640.096432208	"Briere_Marais"	106.417947799	459.568521901	298163.09252	6710557.58084	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"123"	"73"	10	36	0.36	0	2.0797619047619	0.376228959775875	10	3.6	3.6	3.6	0.3	0	0.7	0.6	0	7	3	409.268825104	"Briere_Marais"	46.6738036	143.109137729	298643.561417	6710850.70168	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"124"	"74"	9	24	0.296296296296296	0.281179138321995	1.89197530864198	0.330639860539552	9	2.66666666666667	2.66666666666667	2.66666666666667	0.333333333333333	0	0.666666666666667	0.444444444444444	0	6	3	217.867174537	"Briere_Marais"	145.190102245	1355.52870528	298775.432475	6710719.63806	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"125"	"75"	11	55	0.454545454545455	0	2.47348484848485	0.66652033451802	11	5	5	5	0.272727272727273	0	0.727272727272727	0.545454545454545	0	8	3	251.496785956	"Briere_Marais"	139.080881267	1048.62662571	298535.024971	6710380.90252	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"126"	"75bis"	10	35	0.35	0.157648283038502	2.04166666666667	0.411081570418423	10	3.5	3.5	3.5	0.3	0	0.7	0.5	0	7	3	442.254532984	"Briere_Marais"	134.388747737	1051.00180106	298343.913026	6710376.23016	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"127"	"76"	23	278	0.525519848771267	0	3.50604729446218	0.981355665230541	23	12.0869565217391	12.0869565217391	12.0869565217391	0.130434782608696	0	0.869565217391304	0.739130434782609	0	20	3	806.153974389	"Briere_Marais"	76.8272248218	280.166465005	298093.539407	6710862.08848	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"128"	"762"	13	68	0.402366863905325	0	2.60336538461538	0.527342405319425	13	5.23076923076923	5.23076923076923	5.23076923076923	0.230769230769231	0.0769230769230769	0.692307692307692	0.615384615384615	1	9	3	24.8589864198	"Mes_Marais"	98.3236460606	278.694956894	296350.94967	6710824.89477	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"
"129"	"77"	13	64	0.378698224852071	0.0482506728181468	2.40882433169668	0.419348259497107	13	4.92307692307692	4.92307692307692	4.92307692307692	0.230769230769231	0	0.769230769230769	0.538461538461538	0	10	3	1032.13061639	"Briere_Marais"	66.6679305497	274.56147352	297763.496261	6710488.66447	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"130"	"79"	8	18	0.28125	0.2421875	1.803125	0.315118489583333	8	2.25	2.25	2.25	0.375	0	0.625	0.375	0	5	3	383.417756073	"Briere_Marais"	77.4412588754	254.018586896	297778.630789	6709330.59852	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"131"	"79bis"	5	5	0.2	0	1.33333333333333	0.136111111111111	5	1	1	1	0.4	0.2	0.2	0.2	1	1	2	342.140490062	"Briere_Marais"	58.136784252	241.304300602	297768.658638	6709288.09994	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"132"	"80"	8	20	0.3125	0	1.91666666666667	0.327199074074074	8	2.5	2.5	2.5	0.375	0	0.625	0.5	0	5	3	235.077202767	"Briere_Marais"	67.1689708575	297.512139924	297611.728645	6709081.80919	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"133"	"806"	14	85	0.433673469387755	0	2.66294014084507	0.587527355709971	14	6.07142857142857	6.07142857142857	6.07142857142857	0.214285714285714	0.0714285714285714	0.714285714285714	0.642857142857143	1	10	3	2.72220938219	"Mes_Marais"	256.263523373	1636.48345458	296298.855191	6710905.05236	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"
"134"	"81"	12	66	0.458333333333333	0	2.90856481481481	0.754064321844991	12	5.5	5.5	5.5	0.25	0	0.75	0.666666666666667	0	9	3	9.60887336334	"Briere_Marais"	14.9281675596	12.5353112827	298200.18081	6709034.14776	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"135"	"812"	12	59	0.409722222222222	0	2.5887726718488	0.61304864218055	12	4.91666666666667	4.91666666666667	4.91666666666667	0.25	0.0833333333333333	0.666666666666667	0.583333333333333	1	8	3	163.477844096	"Mes_Marais"	121.261545191	873.961944511	296438.051364	6710710.59203	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
