"Site"	"n"	"L"	"C"	"Modularity"	"Mean_trophic_level"	"Mean_Omnivory_Index"	"Richesse_spe"	"Links_per_species"	"indegree"	"outdegree"	"Percentage_basal"	"Percentage_top"	"Percentage_intermediate"	"Omnivory"	"S_Top"	"S_intermediate"	"S_Basal"	"Reseau"	"Bois"	"Cultures"	"Prairies"	"Surf_Urbanisees"	"Longueur_haies"	"Nb_de_mares"	"Vegetation_aquatique"	"Perimetre"	"Surface"	"Pente_en_rive_moyenne"	"Profondeur_maximum"	"Ecrevisses"	"Poissons"	"Hydroperiode"	"Anthropique"	"Ripysylve"	"Distance"	"Acilius spp."	"Aeshnidae"	"Anguille"	"Anisoptere"	"Asellus aquaticus"	"Bivalve"	"Brochet"	"Carpe"	"Chironomide"	"Colymbetes spp."	"Corises"	"Crapaud commun"	"Crevette spp."	"Culicidae"	"Cybister spp."	"Dytique"	"Dytiscus spp."	"Ecrevisse de Louisiane"	"Ephemere"	"Epinoche"	"Gambusie"	"Gammare spp."	"Gardon"	"Gasteropode spp."	"Gerridae"	"Glossiphonie"	"Graphoderus spp."	"Grenouille agile"	"Grenouille verte"	"Gyrinidae"	"Hirudinea"	"Hydrochara spp."	"Hydrometridae"	"Hydrophilidae"	"Hygrobia hermanni"	"Libellulidae"	"Limnee"	"Naucoridae"	"Nepidae"	"Notonecta glauca"	"Pelodyte ponctue"	"Perche franche"	"Perche-soleil"	"Physe"	"Poisson-chat"	"Rainette verte"	"Ranatre"	"Rotengle"	"Salamandre tachetee"	"Tanche"	"Trichoptere"	"Triton marbre"	"Triton palme"	"Zygoptere"	"Phytoplankton"	"Zooplankton"	"Detritus"	"Macrophyte"
"127"	"894"	12	57	0.395833333333333	0	2.37615740740741	0.42731463620256	12	4.75	4.75	4.75	0.25	0	0.75	0.583333333333333	0	9	3	"Mes"	0.119235408	0.3854125	0.082371318	0.202317977	988.4921973	1	"beaucoup"	34.94	52.68	29.36	1.5	0	0	"Permanent"	"Agricole"	NA	1130.09821044	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"128"	"90"	19	165	0.457063711911357	0.0602562434963579	2.93331267324346	0.629003653210131	19	8.68421052631579	8.68421052631579	8.68421052631579	0.157894736842105	0	0.842105263157895	0.684210526315789	0	16	3	"Briere"	0.000704976	0.207482935	0.705586992	0.015988943	2034.691	1	"peu"	57.83	153.32	18.86	0.6	1	0	"Permanent"	"Agricole"	80	279.388396263	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"129"	"91"	23	201	0.379962192816635	0	2.70539421011713	0.54550357003928	23	8.73913043478261	8.73913043478261	8.73913043478261	0.173913043478261	0	0.826086956521739	0.652173913043478	0	19	4	"Briere"	0.022074843	0.004061163	0.872694645	0.008663532	1294.158946	1	"beaucoup"	45.98	137.86	18.43	1	1	0	"Permanent"	"Agricole"	50	86.3290051751	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"130"	"92"	9	27	0.333333333333333	0.144965277777778	1.92919685990338	0.326903134544782	9	3	3	3	0.333333333333333	0	0.666666666666667	0.555555555555556	0	6	3	"Briere"	0.058401759	0.048990201	0.562581169	0.014214052	1719.612647	1	"beaucoup"	297.19	6188.41	14.93	0.85	1	1	"Permanent"	"Agricole"	0	0	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"131"	"93"	19	162	0.448753462603878	0.051456862267673	3.37254132535439	1.04881721530646	19	8.52631578947368	8.52631578947368	8.52631578947368	0.157894736842105	0	0.842105263157895	0	0	16	3	"Briere"	0.215280123	0.461896409	0.209587563	0.026105748	1467.771296	2	"beaucoup"	47.97	152.65	16.7	0.35	0	0	"Temporaire"	"Recreationnel"	100	346.043835588	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"132"	"932"	9	30	0.37037037037037	0	2	0.442255372656607	9	3.33333333333333	3.33333333333333	3.33333333333333	0.333333333333333	0	0.666666666666667	0.444444444444444	0	6	3	"Briere"	0.272131282	0.009519976	0.239911896	0.147983666	986.581617	0	"peu"	339.99	3585.94	14.93	2.21580354	1	1	"Permanent"	"Agricole"	NA	0	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"133"	"937"	18	159	0.490740740740741	0	3.34637428630919	1.06969336991727	18	8.83333333333333	8.83333333333333	8.83333333333333	0.222222222222222	0	0.777777777777778	0.722222222222222	0	14	4	"Briere"	0.236290882	0.234993774	0.332794981	0	654.2873646	1	"peu"	64.76	225.82	23.93	0.65	1	0	"Permanent"	"Agricole"	50	22.630050957	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"134"	"94"	25	293	0.4688	0.00911415283563655	3.37954361789093	0.812499014690005	25	11.72	11.72	11.72	0.12	0	0.88	0.72	0	22	3	"Briere"	0.372553028	0.384760404	0.138348028	0.024091544	934.1560809	3	"beaucoup"	78.44	300.48	19.61	1.3	1	0	"Permanent"	"Agricole"	10	359.648936711	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"135"	"949"	22	245	0.506198347107438	0	3.35015049113774	0.967534184257326	22	11.1363636363636	11.1363636363636	11.1363636363636	0.181818181818182	0	0.818181818181818	0.772727272727273	0	18	4	"Briere"	0.10410888	0.050097196	0.368734576	0.191960331	754.2083518	1	"beaucoup"	51.75	208.06	18.86	0.5	1	0	"Temporaire"	"Recreationnel"	NA	606.735705351	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"136"	"95"	15	97	0.431111111111111	0.103445290858726	2.79246313330413	0.651104071782145	15	6.46666666666667	6.46666666666667	6.46666666666667	0.2	0	0.8	0.733333333333333	0	12	3	"Briere"	0.123340581	0.00660461	0.773402817	0.035274868	2157.120423	2	"intermediaire"	179.4	1391.17	12.91	0.6	1	1	"Permanent"	"Agricole"	70	416.970927164	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"137"	"954"	11	52	0.429752066115702	0	2.65340909090909	0.635592736015912	11	4.72727272727273	4.72727272727273	4.72727272727273	0.272727272727273	0	0.727272727272727	0.636363636363636	0	8	3	"Briere"	0.343487541	0.159603807	0.263450969	0.065406172	1231.646184	0	"beaucoup"	77.69	430.94	18	4.277205457	0	0	"Permanent"	"Recreationnel"	NA	445.999191732	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"138"	"96"	11	45	0.371900826446281	0.0898919753086418	2.3595041322314	0.429305451206277	11	4.09090909090909	4.09090909090909	4.09090909090909	0.272727272727273	0	0.727272727272727	0.636363636363636	0	8	3	"Briere"	0.237114839	0.115402089	0.461395887	0.143733524	1306.797373	2	"beaucoup"	47.04	142.75	25.8	0.7	0	0	"Temporaire"	"Recreationnel"	80	356.46049002	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"139"	"960"	14	88	0.448979591836735	0.0444970414201184	2.93429349941612	0.726650202525164	14	6.28571428571429	6.28571428571429	6.28571428571429	0.214285714285714	0	0.785714285714286	0.642857142857143	0	11	3	"Briere"	0.410949313	0.178375252	0.292896227	0.068810895	865.220131	1	"intermediaire"	132.83	1186.87	22.62	2.186283424	0	1	"Permanent"	"Recreationnel"	90	595.509890258	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"140"	"961"	12	65	0.451388888888889	0	2.87770061728395	0.734657020421277	12	5.41666666666667	5.41666666666667	5.41666666666667	0.25	0	0.75	0.666666666666667	0	9	3	"Mes"	0.111804128	0.029144684	0.471887143	0.200723801	719.4667761	3	"intermediaire"	86.82	526.39	13.22	1.2	1	0	"Temporaire"	"Recreationnel"	NA	1681.78859597	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"
"141"	"97"	23	207	0.391304347826087	0.0376117389104402	3.0243710543013	0.782582916012871	23	9	9	9	0.130434782608696	0	0.869565217391304	0	0	20	3	"Briere"	0.311052625	0.128971094	0.380252558	0.136727979	1098.327226	2	"intermediaire"	60.37	222.51	26.85	0.9	0	0	"Temporaire"	"Recreationnel"	70	360.651348801	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"142"	"98"	10	43	0.43	0	2.77333333333334	0.772261904761905	10	4.3	4.3	4.3	0.2	0	0.7	0.6	0	7	2	"Briere"	0.495879582	0.047141501	0.284535776	0.084156379	1004.017934	2	"beaucoup"	44.68	130.85	14.71	0.4	0	0	"Permanent"	"Recreationnel"	100	435.98313607	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"143"	"99"	16	112	0.4375	0	2.68356970096746	0.496308629802385	16	7	7	7	0.1875	0	0.8125	0.6875	0	13	3	"Briere"	0.605667762	0.147992657	0.163585346	0.01717291	467.096376	2	"beaucoup"	47.93	87.23	14.93	0.75	1	0	"Permanent"	"Agricole"	95	245.927848945	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"144"	"A"	12	63	0.4375	0	3.57118055555556	0.912069330770504	12	5.25	5.25	5.25	0.0833333333333333	0.0833333333333333	0.666666666666667	0.666666666666667	1	8	1	"Briere"	0.384018234	0.180919777	0.173151095	0.078604355	1361.190016	2	"beaucoup"	49.6	139.26	17.57	0.85	0	1	"Permanent"	"Recreationnel"	NA	371.098674694	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"145"	"B"	13	66	0.390532544378698	0.11374154503382	2.38018433179723	0.440676554380657	13	5.07692307692308	5.07692307692308	5.07692307692308	0.230769230769231	0	0.769230769230769	0.538461538461538	0	10	3	"Briere"	0.165701075	0.307187822	0.248442868	0.105253565	1179.657943	5	"peu"	48.09	139.94	17.57	0.55	1	0	"Temporaire"	"Recreationnel"	100	483.79106102	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"146"	"Bois"	11	51	0.421487603305785	0	2.55636363636363	0.585590909090908	11	4.63636363636364	4.63636363636364	4.63636363636364	0.272727272727273	0	0.727272727272727	0.545454545454545	0	8	3	"Mes"	0.123456517	0.583711534	0.12722016	0.090510766	2205.168093	7	"peu"	26.76	47.26	14.04	0.3	1	0	NA	"Agricole"	NA	1458.04501544	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"
"147"	"C"	12	60	0.416666666666667	0	2.57936507936508	0.507486320488415	12	5	5	5	0.25	0	0.75	0.666666666666667	0	9	3	"Briere"	0.132642322	0.366309302	0.44201337	0.024327811	1163.008408	3	"peu"	59.13	213.91	14.93	0.9	0	0	"Permanent"	"Agricole"	60	627.609117502	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"148"	"D"	5	4	0.16	0	1.25	0.28125	5	0.8	0.8	0.8	0.2	0.2	0.2	0	1	1	1	"Mes"	0.049614312	0.300422248	0.150649516	0.426098761	1348.093945	0	"peu"	35.61	69.27	11.31	0.2	0	0	"Temporaire"	"Recreationnel"	NA	2322.61828011	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"149"	"F"	20	236	0.59	0	4.22591911764706	1.47629274326243	20	11.8	11.8	11.8	0.15	0	0.85	0.75	0	17	3	"Mes"	0.113799208	0.295575184	0.359517079	0.112102087	1619.938528	5	"beaucoup"	58.28	202.59	16.7	5.842975229	0	0	"Permanent"	"Recreationnel"	NA	1466.64688672	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"150"	"G"	19	190	0.526315789473684	0	3.56299190063249	1.02154023960164	19	10	10	10	0.157894736842105	0	0.842105263157895	0.789473684210526	0	16	3	"Mes"	0.000570662	0.280498133	0.547886833	0.050204489	1131.811428	3	"peu"	69.39	151.1	14.93	3.793294163	0	0	"Temporaire"	"Agricole"	NA	1471.77988405	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"151"	"I"	17	167	0.577854671280277	0	4.71679178247041	1.98785508415419	17	9.82352941176471	9.82352941176471	9.82352941176471	0.176470588235294	0	0.823529411764706	0.764705882352941	0	14	3	"Briere"	0.221955643	0.32196906	0.202157967	0.124238816	670.1332835	3	"intermediaire"	78.29	236.34	19.93	0.6	0	1	"Permanent"	"Agricole"	70	896.875136301	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"152"	"J"	20	128	0.32	0.108918128654971	2.39103047787117	0.344304421715802	20	6.4	6.4	6.4	0.15	0	0.85	0.6	0	17	3	"Briere"	0.310530978	0.004007194	0.228570558	0.208969529	573.1714818	1	"intermediaire"	65.18	277.52	13.36	1.15	1	1	"Permanent"	"Recreationnel"	NA	109.745128199	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"153"	"K"	14	72	0.36734693877551	0.0338882282996433	2.3509429450826	0.580053926083334	14	5.14285714285714	5.14285714285714	5.14285714285714	0.214285714285714	0	0.714285714285714	0.5	0	10	3	"Briere"	0.101733425	0.053178963	0.102586922	0.058430784	392.3820498	0	"beaucoup"	57.27	249.38	19.29	1.038420599	1	1	"Permanent"	"Recreationnel"	NA	0.80170061191	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"154"	"L"	11	57	0.471074380165289	0	3.20320855614973	0.956511481597985	11	5.18181818181818	5.18181818181818	5.18181818181818	0.181818181818182	0	0.727272727272727	0.636363636363636	0	8	2	"Mes"	0	0.366600089	0.251887991	0.195200317	1735.374639	2	"peu"	35.53	67.4	37.78	1.15	0	0	"Temporaire"	"Recreationnel"	NA	1501.79464945	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"155"	"Sup1"	23	244	0.46124763705104	0.0265101797869418	3.23620628255823	0.821653315996412	23	10.6086956521739	10.6086956521739	10.6086956521739	0.130434782608696	0	0.869565217391304	0.739130434782609	0	20	3	"Mes"	0.12760119	0.582084895	0.230070506	0.015962605	975.336425	4	"peu"	51.25	126.15	9	0.6	1	0	"Permanent"	"Agricole"	NA	1931.10328292	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
